PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Order_Value,Defect_Rate,Delivery_Time,Compliance_Flag,Efficiency,Project_Progress,Week
PO-00112,Gamma_Co,2023-11-03,2023-11-09 00:00:00.000000000,Raw Materials,Delivered,0.20509193776520512,0.6062239397945693,0.576946596004892,0.17445482866043613,No,0.1672180623205111,0.14709193245778612,0.44,0,0.0,0.56,112
PO-00113,Beta_Supplies,2023-05-27,2023-06-11 00:00:00.000000000,Raw Materials,Delivered,0.34835320266720554,0.37608054510322386,0.37291072156543015,0.5607476635514018,Yes,0.18925016122888513,0.28394366197183096,0.8,0,0.0,0.2,113
PO-00114,Gamma_Co,2023-02-10,2023-02-20 18:38:36.521739130,Raw Materials,Partially Delivered,0.05940594059405942,0.9435574087257197,0.905218100285365,0.0778816199376947,No,0.0785769779793893,0.20289855072463767,0.6000000000000001,0,0.0,0.4,114
PO-00115,Beta_Supplies,2023-10-21,2023-11-09 00:00:00.000000000,Electronics,Delivered,0.35300060618306733,0.853859452862809,0.8414186710150836,0.0,Yes,0.38200377037943245,0.0,0.96,0,0.0,0.04,115
PO-00116,Alpha_Inc,2023-04-15,2023-05-01 00:00:00.000000000,MRO,Delivered,0.1450798141038594,0.8239601342418387,0.7876070118222585,0.0529595015576324,Yes,0.1571729677895886,0.061898569570871254,0.8400000000000001,0,0.0,0.16,116
PO-00117,Alpha_Inc,2022-05-27,2022-06-06 18:38:36.521739130,Packaging,Delivered,0.35785007072135794,0.43109935930031523,0.38952303302079094,0.12149532710280374,Yes,0.21651673074900082,0.05993413830954994,0.6000000000000001,0,0.0,0.4,117
PO-00118,Delta_Logistics,2022-09-29,2022-10-13 00:00:00.000000000,Packaging,Delivered,0.0678925035360679,0.3904200142377708,0.36832450061149613,0.19003115264797507,Yes,0.04096578748962966,0.44134366925064594,0.76,0,0.0,0.24,118
PO-00119,Epsilon_Group,2022-05-23,2022-05-27 00:00:00.000000000,MRO,Delivered,0.17720751667003437,0.2487541950574596,0.2369547492865879,0.08099688473520249,Yes,0.07184061778538753,0.07844827586206896,0.36,0,0.0,0.64,119
PO-00120,Alpha_Inc,2022-09-10,2022-09-21 00:00:00.000000000,Packaging,Partially Delivered,0.21721559911093155,0.04922200752567883,0.058092132083163495,0.08411214953271028,Yes,0.03782043325799934,0.06714031971580817,0.64,0,0.0,0.35999999999999993,120
PO-00121,Beta_Supplies,2023-07-29,2023-08-14 00:00:00.000000000,Raw Materials,Cancelled,0.15962820771873107,0.8633174005898505,0.7751732572360376,0.2523364485981308,Yes,0.17940282127459914,0.26967895362663497,0.8400000000000001,0,0.0,0.16,121
PO-00122,Beta_Supplies,2023-07-06,2023-07-19 00:00:00.000000000,Electronics,Delivered,0.3928066276015358,0.8116546323604191,0.69792091316755,0.6417445482866043,Yes,0.4054224489625825,0.28912280701754384,0.72,0,0.0,0.28,122
PO-00123,Alpha_Inc,2022-09-27,2022-10-15 00:00:00.000000000,Raw Materials,Delivered,0.0434431198221863,0.9471168514186923,0.9393599673868733,0.018691588785046728,Yes,0.06034706502609285,0.0631578947368421,0.9199999999999999,0,0.0,0.08,123
PO-00124,Alpha_Inc,2023-08-22,2023-08-25 00:00:00.000000000,Raw Materials,Cancelled,0.1539704990907254,1.0,1.0,0.04361370716510903,Yes,0.1979782810106275,0.04821648216482164,0.32,0,0.0,0.68,124
PO-00125,Epsilon_Group,2023-03-15,2023-03-26 00:00:00.000000000,Electronics,Delivered,0.03758335017175187,0.5425607647716871,0.5069302894415002,0.021806853582554516,Yes,0.03231815262670744,0.08270042194092826,0.64,0,0.0,0.35999999999999993,125
PO-00126,Alpha_Inc,2023-08-21,2023-09-03 00:00:00.000000000,Office Supplies,Cancelled,0.07637906647807638,0.7717888741991255,0.6708112515287404,0.028037383177570093,Yes,0.08186185742433394,0.05874125874125874,0.72,0,0.0,0.28,126
PO-00127,Delta_Logistics,2023-02-13,2023-02-14 00:00:00.000000000,Packaging,Delivered,0.0992119620125278,0.9190481033255364,0.8544639217284957,0.24299065420560748,No,0.12161696972591204,0.4029520295202952,0.24000000000000002,0,0.0,0.76,127
PO-00128,Epsilon_Group,2023-01-06,2023-01-24 00:00:00.000000000,Electronics,Delivered,0.21479086684178625,0.8219261669887115,0.7772115776600083,0.10903426791277258,Yes,0.22805938989593275,0.08797127468581686,0.9199999999999999,0,0.0,0.08,128
PO-00129,Alpha_Inc,2022-08-13,2022-08-15 00:00:00.000000000,MRO,Delivered,0.238229945443524,0.2293298077900946,0.21993477374643297,0.08099688473520249,Yes,0.09056254070142393,0.059186991869918694,0.28,0,0.0,0.72,129
PO-00130,Beta_Supplies,2022-05-22,2022-06-03 00:00:00.000000000,MRO,Delivered,0.002626793291574056,0.41411573273670305,0.4240725642070934,0.01557632398753894,Yes,0.00548266060210288,0.21875,0.6799999999999999,0,0.0,0.32,130
PO-00131,Alpha_Inc,2023-06-06,2023-06-22 00:00:00.000000000,MRO,Delivered,0.3707819761567994,0.12834333367232786,0.14176518548715858,0.0,Yes,0.0977164403455378,0.0,0.8400000000000001,0,0.0,0.16,131
PO-00132,Delta_Logistics,2023-05-21,2023-05-23 00:00:00.000000000,Office Supplies,Delivered,0.012729844413012732,0.9426421234618123,0.9403791275988587,0.04361370716510903,Yes,0.024635458280857454,0.343859649122807,0.28,0,0.0,0.72,132
PO-00133,Delta_Logistics,2022-04-04,2022-04-22 00:00:00.000000000,Electronics,Cancelled,0.3796726611436655,0.5560866470049832,0.4854260089686099,0.8785046728971962,Yes,0.28289716874644233,0.40911917098445594,0.9199999999999999,0,0.0,0.08,133
PO-00134,Beta_Supplies,2022-02-18,2022-02-28 00:00:00.000000000,Office Supplies,Pending,0.3760355627399476,0.20227804332350252,0.20943742356298414,0.5950155763239875,Yes,0.1304019222672915,0.27970711297071127,0.6000000000000001,0,0.0,0.4,134
PO-00135,Epsilon_Group,2022-04-23,2022-05-09 00:00:00.000000000,MRO,Delivered,0.10486967064053346,0.6170039662361436,0.5829596412556054,0.0,Yes,0.08986649144546456,0.0,0.8400000000000001,0,0.0,0.16,135
PO-00136,Beta_Supplies,2022-06-06,2022-06-26 00:00:00.000000000,Raw Materials,Delivered,0.27601535663770466,0.5738838604698464,0.523338768854464,0.0,Yes,0.21276962053602103,0.0,1.0,0,0.0,0.0,136
PO-00137,Alpha_Inc,2023-10-05,2023-10-11 00:00:00.000000000,Raw Materials,Delivered,0.23257223681551834,0.36438523339774237,0.355279249898084,0.06542056074766354,No,0.12441360102772014,0.048918469217970044,0.44,0,0.0,0.56,137
PO-00138,Beta_Supplies,2022-06-13,2022-06-14 00:00:00.000000000,Office Supplies,Delivered,0.1305314204889877,0.10057968066714128,0.10762331838565023,0.24299065420560748,No,0.03059668090376477,0.31334289813486366,0.24000000000000002,0,0.0,0.76,138
PO-00139,Epsilon_Group,2023-11-28,2023-12-01 00:00:00.000000000,MRO,Delivered,0.3018791675085877,0.6849384724905929,0.6893599673868732,0.1308411214953271,Yes,0.2701699418900238,0.07611650485436892,0.32,0,0.0,0.68,139
PO-00140,Gamma_Co,2023-03-09,2023-03-13 00:00:00.000000000,MRO,Partially Delivered,0.21923620933521928,0.5081867181938371,0.4991846718304118,0.19314641744548286,Yes,0.1536585272453727,0.1528169014084507,0.36,0,0.0,0.64,140
PO-00141,Beta_Supplies,2023-09-03,2023-09-07 00:00:00.000000000,MRO,Delivered,0.23459284703980607,0.7792128546730397,0.6653077863840196,0.367601246105919,No,0.2368270876240415,0.2726072607260726,0.36,0,0.0,0.64,141
PO-00142,Epsilon_Group,2022-03-07,2022-03-12 00:00:00.000000000,MRO,Delivered,0.30733481511416455,0.4733041798027053,0.4081736649001223,0.12461059190031153,Yes,0.2012358591061151,0.07124681933842238,0.4,0,0.0,0.6,142
PO-00143,Gamma_Co,2023-01-30,2023-02-09 00:00:00.000000000,Electronics,Delivered,0.11941806425540516,0.8243669276924642,0.736037505095801,0.08099688473520249,Yes,0.13095164349843819,0.11339563862928348,0.6000000000000001,0,0.0,0.4,143
PO-00144,Epsilon_Group,2023-01-26,2023-02-04 00:00:00.000000000,Office Supplies,Delivered,0.07880379874722167,0.5330011186819892,0.45709335507541793,0.04984423676012461,Yes,0.060881446142569365,0.10158730158730159,0.56,0,0.0,0.44,144
PO-00145,Epsilon_Group,2023-09-03,2023-09-19 00:00:00.000000000,Office Supplies,Delivered,0.34289755506162867,0.5663581816332757,0.48756624541377913,0.0,Yes,0.2600127811763052,0.0,0.8400000000000001,0,0.0,0.16,145
PO-00146,Gamma_Co,2023-04-25,2023-05-05 18:38:36.521739130,Electronics,Pending,0.08425944635279856,0.8616902267873486,0.841112922951488,0.07476635514018691,Yes,0.09880038501209977,0.14358974358974358,0.6000000000000001,0,0.0,0.4,146
PO-00147,Beta_Supplies,2023-06-26,2023-07-14 00:00:00.000000000,Raw Materials,Delivered,0.057991513437057995,0.4007932472287196,0.37719119445576843,0.1526479750778816,No,0.0363085421912847,0.40591715976331355,0.9199999999999999,0,0.0,0.08,147
PO-00148,Gamma_Co,2022-09-15,2022-09-22 00:00:00.000000000,Office Supplies,Delivered,0.07617700545564761,0.1230550188141971,0.12484712596820222,0.08099688473520249,Yes,0.020166101229889752,0.17009345794392522,0.48000000000000004,0,0.0,0.52,148
PO-00149,Beta_Supplies,2023-07-21,2023-07-31 18:38:36.521739130,Packaging,Delivered,0.3626995352596485,0.02928912844503205,0.03414186710150835,0.6728971962616822,Yes,0.055101016119284384,0.3276273022751896,0.6000000000000001,0,0.0,0.4,149
PO-00150,Epsilon_Group,2022-01-12,2022-01-17 00:00:00.000000000,Office Supplies,Delivered,0.3055162659123056,0.6825994101494965,0.62708927843457,0.1277258566978193,Yes,0.2725304949540934,0.07344849648112603,0.4,0,0.0,0.6,150
PO-00151,Beta_Supplies,2023-11-28,2023-12-07 00:00:00.000000000,Office Supplies,Delivered,0.04627197413618913,0.6328689108105359,0.6116999592335917,0.09345794392523364,Yes,0.04413650584625061,0.3,0.56,0,0.0,0.44,151
PO-00152,Delta_Logistics,2022-04-28,2022-05-12 00:00:00.000000000,Raw Materials,Delivered,0.2052939987876339,0.6471066815824266,0.5594170403587444,0.0,No,0.1770388668047803,0.0,0.76,0,0.0,0.24,152
PO-00153,Gamma_Co,2023-11-30,2023-12-17 00:00:00.000000000,Electronics,Pending,0.007880379874722168,0.21905827316180215,0.21086424785976357,0.021806853582554516,Yes,0.004613973109972856,0.21777777777777776,0.8800000000000001,0,0.0,0.12,153
PO-00154,Gamma_Co,2023-07-04,2023-07-05 00:00:00.000000000,Raw Materials,Delivered,0.21216407355021222,0.13668259941014954,0.13717896453322465,0.1838006230529595,No,0.05826626069049439,0.1500454132606721,0.24000000000000002,0,0.0,0.76,154
PO-00155,Alpha_Inc,2022-10-01,2022-10-11 00:00:00.000000000,Raw Materials,Delivered,0.026874115983026883,0.009966439540323405,0.012637586628618025,0.012461059190031152,Yes,0.00294859079309294,0.0608695652173913,0.6000000000000001,0,0.0,0.4,155
PO-00156,Epsilon_Group,2023-10-19,2023-11-07 00:00:00.000000000,Electronics,Delivered,0.04021014346332593,0.35675785619851524,0.32358336730534043,0.009345794392523364,Yes,0.023909179312875495,0.0336,0.96,0,0.0,0.04,156
PO-00157,Epsilon_Group,2022-12-15,2022-12-25 18:38:36.521739130,Packaging,Cancelled,0.37623762376237635,0.5666632767212448,0.5306767223807584,0.19003115264797507,Yes,0.2848697137705799,0.08928384736016727,0.6000000000000001,0,0.0,0.4,157
PO-00158,Beta_Supplies,2022-04-25,2022-04-30 00:00:00.000000000,Electronics,Delivered,0.1572034754495858,0.35736804637445335,0.3171626579698329,0.0,Yes,0.0839122743668486,0.0,0.4,0,0.0,0.6,158
PO-00159,Delta_Logistics,2022-10-28,2022-11-13 00:00:00.000000000,Raw Materials,Delivered,0.18751262881390185,0.4144208278246721,0.411944557684468,0.46105919003115264,Yes,0.11181999760775306,0.4232890704800817,0.8400000000000001,0,0.0,0.16,159
PO-00160,Epsilon_Group,2023-03-22,2023-04-09 00:00:00.000000000,Electronics,Partially Delivered,0.21317437866235608,0.8840638665717482,0.8273542600896862,0.09657320872274143,Yes,0.2416298274901613,0.07848101265822784,0.9199999999999999,0,0.0,0.08,160
PO-00161,Delta_Logistics,2022-06-11,2022-06-24 00:00:00.000000000,Office Supplies,Pending,0.21620529399878768,0.3207566358181634,0.2962698736241338,0.4735202492211838,Yes,0.10506532388478382,0.3796610169491525,0.72,0,0.0,0.28,161
PO-00162,Alpha_Inc,2023-04-10,2023-04-21 00:00:00.000000000,Office Supplies,Delivered,0.10123257223681553,0.5048306722261772,0.4842030167142275,0.03115264797507788,Yes,0.07325199843850698,0.05072463768115942,0.64,0,0.0,0.35999999999999993,162
PO-00163,Gamma_Co,2022-01-04,2022-01-12 00:00:00.000000000,Packaging,Delivered,0.08183471408365327,0.7087358893521815,0.6990419894007338,0.08099688473520249,Yes,0.0807682491613057,0.1596491228070175,0.52,0,0.0,0.48,163
PO-00164,Delta_Logistics,2022-09-27,2022-10-05 00:00:00.000000000,Packaging,Delivered,0.3224893917963226,0.37302959422353305,0.363330615572768,0.0,Yes,0.17434916578834564,0.0,0.52,0,0.0,0.48,164
PO-00165,Epsilon_Group,2023-05-28,2023-06-11 00:00:00.000000000,Electronics,Pending,0.35360678925035366,0.6145632055323909,0.529657562168773,0.13395638629283488,Yes,0.2871853502580676,0.0668517490283176,0.76,0,0.0,0.24,165
PO-00166,Gamma_Co,2022-07-02,2022-07-18 00:00:00.000000000,Electronics,Delivered,0.16225500101030513,0.8074849994915082,0.7772115776600083,0.0,Yes,0.17164498064014458,0.0,0.8400000000000001,0,0.0,0.16,166
PO-00167,Delta_Logistics,2023-06-04,2023-06-17 00:00:00.000000000,Electronics,Delivered,0.01959991917559103,0.9430489169124376,0.9106196494088872,0.07165109034267912,No,0.03257794343800127,0.4351351351351351,0.72,0,0.0,0.28,167
PO-00168,Delta_Logistics,2022-04-19,2022-04-24 00:00:00.000000000,MRO,Delivered,0.13780561729642354,0.12966541238686058,0.13840195678760703,0.2866043613707165,Yes,0.0370000186964687,0.3514324693042292,0.4,0,0.0,0.6,168
PO-00169,Beta_Supplies,2023-10-03,2023-10-05 00:00:00.000000000,Raw Materials,Delivered,0.3827035764800971,0.9392860774941525,0.8080921320831636,0.0,Yes,0.4501976757361059,0.0,0.28,0,0.0,0.72,169
PO-00170,Gamma_Co,2022-11-02,2022-11-21 00:00:00.000000000,Raw Materials,Delivered,0.14629218023843202,0.4694396420217635,0.4063391765185488,0.14953271028037382,Yes,0.09755749783582744,0.17341935483870966,0.96,0,0.0,0.04,170
PO-00171,Delta_Logistics,2023-10-17,2023-10-21 00:00:00.000000000,Packaging,Delivered,0.31703374419074565,0.26329706091731925,0.2464329392580514,0.7320872274143302,No,0.13208424403531968,0.40617283950617283,0.36,0,0.0,0.64,171
PO-00172,Beta_Supplies,2023-06-04,2023-06-19 00:00:00.000000000,Office Supplies,Delivered,0.19377652050919383,0.4560154581511238,0.42386873216469634,0.0,Yes,0.12472774675340328,0.0,0.8,0,0.0,0.2,172
PO-00173,Epsilon_Group,2023-09-16,2023-10-01 00:00:00.000000000,Office Supplies,Delivered,0.3558294604970702,0.9883046882945183,0.9350794944965348,0.1588785046728972,Yes,0.4389533041052715,0.07880794701986756,0.8,0,0.0,0.2,173
PO-00174,Delta_Logistics,2022-07-23,2022-07-28 00:00:00.000000000,Office Supplies,Delivered,0.12345928470398063,0.4589647106681583,0.4151039543416225,0.3115264797507788,Yes,0.08151263892546215,0.4229607250755287,0.4,0,0.0,0.6,174
PO-00175,Beta_Supplies,2022-06-06,2022-06-11 00:00:00.000000000,Office Supplies,Pending,0.29985855728429994,0.3024509305400183,0.30004076640847943,0.514018691588785,Yes,0.13836377966909955,0.3009771986970684,0.4,0,0.0,0.6,175
PO-00176,Beta_Supplies,2023-01-18,2023-01-27 00:00:00.000000000,Raw Materials,Delivered,0.12952111537684383,0.6121224448286383,0.595902975947819,0.21806853582554517,Yes,0.10877033325441773,0.28323699421965315,0.56,0,0.0,0.44,176
PO-00177,Gamma_Co,2022-06-15,2022-06-28 00:00:00.000000000,MRO,Delivered,0.3618912911699334,0.21926166988711482,0.19170403587443943,0.29906542056074764,Yes,0.13248565496545547,0.14592833876221498,0.72,0,0.0,0.28,177
PO-00178,Beta_Supplies,2023-07-07,2023-07-18 00:00:00.000000000,Office Supplies,Cancelled,0.20751667003435043,0.07627377199227094,0.0829596412556054,0.3177570093457944,Yes,0.04258429347959529,0.2649350649350649,0.64,0,0.0,0.35999999999999993,178
PO-00179,Delta_Logistics,2023-06-28,2023-07-16 00:00:00.000000000,Packaging,Delivered,0.2505556678116792,0.1281399369470152,0.13208316347329802,0.0,Yes,0.0662150981418188,0.0,0.9199999999999999,0,0.0,0.08,179
PO-00180,Alpha_Inc,2022-01-01,2022-01-12 00:00:00.000000000,Electronics,Delivered,0.10123257223681553,0.10861385131699379,0.09702405218100285,0.040498442367601244,Yes,0.024808051465296313,0.06594202898550725,0.64,0,0.0,0.35999999999999993,180
PO-00181,Epsilon_Group,2023-09-06,2023-09-22 00:00:00.000000000,Electronics,Delivered,0.15457668215801174,0.1545815112376691,0.16653077863840196,0.08722741433021806,Yes,0.04591388676832891,0.09607843137254903,0.8400000000000001,0,0.0,0.16,181
PO-00182,Delta_Logistics,2022-11-28,2022-11-30 00:00:00.000000000,Packaging,Delivered,0.0800161648817943,0.1299705074748297,0.12780269058295965,0.1557632398753894,Yes,0.021832609840064104,0.3131991051454138,0.28,0,0.0,0.72,182
PO-00183,Delta_Logistics,2023-05-16,2023-05-24 00:00:00.000000000,Packaging,Partially Delivered,0.17559102849060418,0.6330723075358488,0.6203628210354668,0.0,Yes,0.1495197147504551,0.0,0.52,0,0.0,0.48,183
PO-00184,Epsilon_Group,2022-01-20,2022-01-30 00:00:00.000000000,Packaging,Partially Delivered,0.1602343907860174,0.15793755720532904,0.16112922951487976,0.11838006230529595,Yes,0.048183683118733174,0.12606635071090047,0.6000000000000001,0,0.0,0.4,184
PO-00185,Epsilon_Group,2022-04-25,2022-05-05 18:38:36.521739130,MRO,Delivered,0.07900585976965044,0.31414624224549986,0.2770077456176111,0.04672897196261682,Yes,0.0395976790248823,0.09502262443438912,0.6000000000000001,0,0.0,0.4,185
PO-00186,Beta_Supplies,2023-01-07,2023-01-21 00:00:00.000000000,Electronics,Cancelled,0.04142250959789857,0.8675887318214177,0.7559111292295149,0.08099688473520249,Yes,0.05349555260566829,0.284375,0.76,0,0.0,0.24,186
PO-00187,Delta_Logistics,2022-11-11,2022-11-21 18:38:36.521739130,MRO,Partially Delivered,0.20953728025863816,0.4520492220075257,0.4460864247859764,0.5015576323987538,No,0.13355500287092162,0.4143382352941176,0.6000000000000001,0,0.0,0.4,187
PO-00188,Beta_Supplies,2022-09-03,2022-09-07 00:00:00.000000000,Office Supplies,Delivered,0.3798747221660943,0.630936641920065,0.5648185894822666,0.5825545171339563,Yes,0.31505887923455306,0.2711548420507509,0.36,0,0.0,0.64,188
PO-00189,Gamma_Co,2022-03-01,2022-03-11 00:00:00.000000000,Electronics,Delivered,0.3184481713477471,0.15173395708329102,0.16123114553607829,0.23052959501557632,Yes,0.09245881314366255,0.12735095267363244,0.6000000000000001,0,0.0,0.4,189
PO-00190,Beta_Supplies,2022-09-04,2022-09-14 18:38:36.521739130,Packaging,Delivered,0.17983430996160843,0.17858232482457032,0.1828373420301672,0.0,No,0.05824851030817412,0.0,0.6000000000000001,0,0.0,0.4,190
PO-00191,Gamma_Co,2023-08-04,2023-08-06 00:00:00.000000000,MRO,Delivered,0.29965649626187113,0.042103122139733565,0.0358744394618834,0.0,Yes,0.04981239332594636,0.0,0.28,0,0.0,0.72,191
PO-00192,Alpha_Inc,2022-03-22,2022-04-03 00:00:00.000000000,Raw Materials,Delivered,0.34613053142048905,0.14868300620360014,0.15542193232776194,0.14330218068535824,Yes,0.09921639270333144,0.073015873015873,0.6799999999999999,0,0.0,0.32,192
PO-00193,Delta_Logistics,2022-03-29,2022-04-06 00:00:00.000000000,Electronics,Delivered,0.32269145281875133,0.24997457540933593,0.22615165103954346,0.0,No,0.12953783005180275,0.0,0.52,0,0.0,0.48,193
PO-00194,Gamma_Co,2023-05-13,2023-06-01 00:00:00.000000000,Packaging,Delivered,0.17417660133360277,0.17461608868097228,0.15073379535262943,0.16510903426791276,Yes,0.05565517494601114,0.16254107338444687,0.96,0,0.0,0.04,194
PO-00195,Alpha_Inc,2022-03-12,2022-03-18 00:00:00.000000000,Packaging,Cancelled,0.1497272176197212,0.07444320146445642,0.08132898491642887,0.0529595015576324,Yes,0.030447807456106663,0.06010101010101009,0.44,0,0.0,0.56,195
PO-00196,Epsilon_Group,2023-06-30,2023-07-03 00:00:00.000000000,Office Supplies,Partially Delivered,0.255203071327541,0.1199023695718499,0.1201589889930697,0.13707165109034267,Yes,0.06503199461361496,0.09375951293759512,0.32,0,0.0,0.68,196
PO-00197,Beta_Supplies,2022-05-09,2022-05-22 00:00:00.000000000,MRO,Delivered,0.11355829460497072,0.4236753788264009,0.3660823481451284,0.21806853582554517,Yes,0.07054335316885998,0.3197389885807504,0.72,0,0.0,0.28,197
PO-00198,Alpha_Inc,2022-05-12,2022-05-20 00:00:00.000000000,Office Supplies,Delivered,0.20590018185492023,0.1861080036611411,0.17692621280065227,0.07476635514018691,Yes,0.06828468459620472,0.062803738317757,0.52,0,0.0,0.48,198
PO-00199,Gamma_Co,2023-11-07,2023-11-26 00:00:00.000000000,Raw Materials,Partially Delivered,0.01899373610830471,0.372724499135564,0.34131675499388503,0.018691588785046728,Yes,0.013560909152957615,0.11586206896551723,0.96,0,0.0,0.04,199
PO-00200,Delta_Logistics,2023-05-02,2023-05-17 00:00:00.000000000,Raw Materials,Delivered,0.38836128510810275,0.4972032950269501,0.46555238483489614,0.9065420560747663,Yes,0.26351071026082473,0.4129751647237709,0.8,0,0.0,0.2,200
PO-00201,Epsilon_Group,2023-07-17,2023-08-01 00:00:00.000000000,Office Supplies,Delivered,0.3548191553849263,0.6894132004474728,0.6503261312678353,0.3115264797507788,Yes,0.31810692172554444,0.15495296070835637,0.8,0,0.0,0.2,201
PO-00202,Epsilon_Group,2022-06-19,2022-06-20 00:00:00.000000000,Electronics,Delivered,0.09759547383309762,0.03091630224753382,0.03302079086832452,0.3115264797507788,Yes,0.014745476862444224,0.5243445692883896,0.24000000000000002,0,0.0,0.76,202
PO-00203,Alpha_Inc,2022-09-29,2022-10-14 00:00:00.000000000,Electronics,Delivered,0.2887452010507174,0.7564324214380148,0.6747859763554832,0.3115264797507788,Yes,0.2821583203452945,0.1891891891891892,0.8,0,0.0,0.2,203
PO-00204,Alpha_Inc,2023-06-25,2023-07-05 18:38:36.521739130,Office Supplies,Delivered,0.04627197413618913,0.6236143598088071,0.5412759885854057,0.3115264797507788,Yes,0.04356254678340772,1.0,0.6000000000000001,0,0.0,0.4,204
PO-00205,Beta_Supplies,2023-09-14,2023-09-20 00:00:00.000000000,Office Supplies,Cancelled,0.1509395837542938,0.083901149191498,0.08652670199755405,0.3115264797507788,Yes,0.03236498390188995,0.3508771929824561,0.44,0,0.0,0.56,205
PO-00206,Epsilon_Group,2023-03-10,2023-03-22 00:00:00.000000000,Electronics,Delivered,0.3388563346130532,0.854164547950778,0.8248063595597229,0.3115264797507788,Yes,0.3671723798644889,0.16203703703703703,0.6799999999999999,0,0.0,0.32,206
PO-00207,Epsilon_Group,2022-08-05,2022-08-15 18:38:36.521739130,MRO,Delivered,0.24105879975752684,0.8673853350961049,0.7695678760701183,0.13395638629283488,Yes,0.2674266743645059,0.09678456591639871,0.6000000000000001,0,0.0,0.4,207
PO-00208,Beta_Supplies,2023-07-07,2023-07-21 00:00:00.000000000,Office Supplies,Delivered,0.10891089108910892,0.06152750940709854,0.06410517733387691,0.14330218068535824,No,0.020496735889403407,0.2183050847457627,0.76,0,0.0,0.24,208
PO-00209,Delta_Logistics,2023-12-08,2023-12-23 00:00:00.000000000,Packaging,Delivered,0.21378056172964238,0.28567070070171874,0.24520994700366897,0.4735202492211838,Yes,0.09530123953082227,0.38376916140667267,0.8,0,0.0,0.2,209
PO-00210,Beta_Supplies,2022-07-25,2022-08-01 00:00:00.000000000,MRO,Delivered,0.10567791473024855,0.754500152547544,0.7468406033428455,0.16822429906542055,Yes,0.10799197448450121,0.2634146341463415,0.48000000000000004,0,0.0,0.52,210
PO-00211,Gamma_Co,2024-01-01,2024-01-11 18:38:36.521739130,Office Supplies,Delivered,0.23883612851081032,0.7706701922099055,0.6860986547085203,0.20249221183800623,Yes,0.23863127432652734,0.14760746147607462,0.6000000000000001,0,0.0,0.4,211
PO-00212,Gamma_Co,2022-11-16,2022-11-20 00:00:00.000000000,Packaging,Delivered,0.3760355627399476,0.17390420014237773,0.16632694659600492,0.2585669781931464,No,0.11838554416072117,0.12154811715481172,0.36,0,0.0,0.64,212
PO-00213,Alpha_Inc,2023-02-13,2023-03-04 00:00:00.000000000,Packaging,Delivered,0.3477470195999192,0.20217634496084613,0.18844272319608643,0.14330218068535824,No,0.12067092841032037,0.07268623024830699,0.96,0,0.0,0.04,213
PO-00214,Beta_Supplies,2023-11-19,2023-11-29 00:00:00.000000000,Office Supplies,Delivered,0.2556071933723985,0.37902979762025835,0.3325519771708113,0.4205607476635514,Yes,0.1406669593527508,0.28723404255319146,0.6000000000000001,0,0.0,0.4,214
PO-00215,Beta_Supplies,2023-10-28,2023-11-07 18:38:36.521739130,Office Supplies,Delivered,0.22388361285108108,0.4922200752567884,0.49745209947003677,0.0,Yes,0.1527101882914604,0.0,0.6000000000000001,0,0.0,0.4,215
PO-00216,Alpha_Inc,2023-01-18,2023-01-31 00:00:00.000000000,Office Supplies,Delivered,0.3673469387755103,0.5973761822434659,0.5934569914390543,0.09657320872274143,Yes,0.29098715327342506,0.04644194756554307,0.72,0,0.0,0.28,216
PO-00217,Delta_Logistics,2023-03-25,2023-04-13 00:00:00.000000000,Packaging,Delivered,0.11638714891897356,0.3599105054408624,0.34243783122706883,0.0,Yes,0.06334343318073561,0.0,0.96,0,0.0,0.04,217
PO-00218,Beta_Supplies,2023-06-14,2023-06-16 00:00:00.000000000,Raw Materials,Pending,0.137401495251566,0.45947320248144013,0.4638198124745211,0.21806853582554517,No,0.09029430269042187,0.26812585499316005,0.28,0,0.0,0.72,218
PO-00219,Epsilon_Group,2023-04-08,2023-04-18 18:38:36.521739130,Office Supplies,Cancelled,0.11214386744796931,0.7345672734668971,0.7129025682837342,0.04984423676012461,Yes,0.11144564024254952,0.07392739273927393,0.6000000000000001,0,0.0,0.4,219
PO-00220,Beta_Supplies,2022-05-04,2022-05-14 00:00:00.000000000,Office Supplies,Delivered,0.3224893917963226,0.027763653005186614,0.031186302486750916,0.48909657320872274,Yes,0.04839432249065797,0.26690953248330296,0.6000000000000001,0,0.0,0.4,220
PO-00221,Delta_Logistics,2022-09-11,2022-09-19 00:00:00.000000000,MRO,Delivered,0.20428369367549004,0.23583850300010173,0.2159600489196902,0.0,Yes,0.07945764923217209,0.0,0.52,0,0.0,0.48,221
PO-00222,Beta_Supplies,2022-08-19,2022-08-31 00:00:00.000000000,Office Supplies,Delivered,0.13012729844413015,0.6708024000813587,0.6164900122299226,0.0,No,0.11828354703997734,0.0,0.6799999999999999,0,0.0,0.32,222
PO-00223,Epsilon_Group,2022-03-07,2022-03-14 00:00:00.000000000,MRO,Delivered,0.16043645180844618,0.8199938980982406,0.7918874847125968,0.0,Yes,0.1721567457872689,0.0,0.48000000000000004,0,0.0,0.52,223
